sec,pos_x,pos_y,pos_z,x,y,z,w
1715337142.5730839,479.7186553478241,-351.32652521133423,-1886.8454694747925,0.05492442101240158,0.0024532373063266277,0.05385395139455795,0.9970341920852661
1715337142.5833578,475.18694400787354,-350.16143321990967,-1883.751392364502,0.05495164915919304,0.002165592508390546,0.050100136548280716,0.9972289800643921
1715337142.592836,470.61851620674133,-349.07788038253784,-1880.650281906128,0.05507552996277809,0.001910667633637786,0.046476759016513824,0.9973980784416199
1715337142.603241,466.1049544811249,-347.7213382720947,-1877.5399923324585,0.05519206449389458,0.0016777507262304425,0.04223153367638588,0.9975808262825012
1715337142.6126878,461.53080463409424,-346.4777171611786,-1874.4128942489624,0.05520652234554291,0.0014678266597911716,0.03748735785484314,0.9977699518203735
1715337142.62302,456.9980204105377,-344.93061900138855,-1871.260166168213,0.0552995428442955,0.0013970703585073352,0.03301048278808594,0.9979230165481567
1715337142.6333609,452.5070786476135,-343.10099482536316,-1868.103265762329,0.05539291724562645,0.0014578835107386112,0.029055364429950714,0.9980407953262329
1715337142.643386,448.03398847579956,-341.00601077079773,-1864.9179935455322,0.05541492626070976,0.0017789043486118317,0.024747706949710846,0.9981551170349121
1715337142.6532118,443.5684382915497,-338.6385142803192,-1861.7053031921387,0.05557917058467865,0.002335182623937726,0.020387768745422363,0.9982434511184692
1715337142.662555,439.02066349983215,-336.3712430000305,-1858.4609031677246,0.05569979175925255,0.0032347131054848433,0.016804786399006844,0.9983009696006775
1715337142.672925,434.4731271266937,-333.80791544914246,-1855.1838397979736,0.05568402260541916,0.004568094853311777,0.013732451014220715,0.9983435869216919
1715337142.68294,429.9067556858063,-330.9561610221863,-1851.8691062927246,0.055748142302036285,0.006324392277747393,0.010662570595741272,0.9983679056167603
1715337142.693265,425.32283067703247,-327.83401012420654,-1848.522663116455,0.05590612441301346,0.008465907536447048,0.00787043571472168,0.9983691573143005
1715337142.7028098,420.7020699977875,-324.4161605834961,-1845.1268672943115,0.056023359298706055,0.011198517866432667,0.005166501738131046,0.9983533620834351
1715337142.7125819,415.97023606300354,-321.081280708313,-1841.6926860809326,0.056094419211149216,0.014397830702364445,0.0033230904955416918,0.9983161091804504
1715337142.722872,411.2127423286438,-317.42990016937256,-1838.230013847351,0.05612526461482048,0.017971040681004524,0.002429552376270294,0.9982590675354004
1715337142.733204,406.4149260520935,-313.4612739086151,-1834.7218036651611,0.056147120893001556,0.02189670316874981,0.0006425789324566722,0.9981821775436401
1715337142.743155,401.5727937221527,-309.200257062912,-1831.1748504638672,0.05624783784151077,0.026066076010465622,-0.0012077593710273504,0.9980758428573608
1715337142.75261,396.60948514938354,-304.99160289764404,-1827.5983333587646,0.056332848966121674,0.03071599453687668,-0.001818094402551651,0.9979378581047058
1715337142.76315,391.61455631256104,-300.43455958366394,-1823.9957094192505,0.0562606118619442,0.03549636900424957,-0.002223388524726033,0.9977825284004211
1715337142.773031,386.58255338668823,-295.5516278743744,-1820.372462272644,0.05616919323801994,0.04014488682150841,-0.0031711405608803034,0.9976088404655457
1715337142.782758,381.43104314804077,-290.725976228714,-1816.7301416397095,0.0562194362282753,0.04485449194908142,-0.004160574171692133,0.997401773929596
1715337142.7932,376.2502074241638,-285.5292558670044,-1813.0879402160645,0.056196264922618866,0.04947764798998833,-0.004938434809446335,0.9971808791160583
1715337142.802532,370.9494173526764,-280.37601709365845,-1809.442400932312,0.056094083935022354,0.053788892924785614,-0.005383433774113655,0.9969609975814819
1715337142.8129568,365.6306266784668,-274.8348116874695,-1805.8018684387207,0.055968254804611206,0.057647597044706345,-0.005718367174267769,0.99675053358078
1715337142.822455,360.1888418197632,-269.34006810188293,-1802.1572828292847,0.055901188403367996,0.06121104583144188,-0.00650370866060257,0.9965370893478394
1715337142.833005,354.7268509864807,-263.4444534778595,-1798.5343933105469,0.05584040284156799,0.06435808539390564,-0.007413126528263092,0.9963357448577881
1715337142.8430579,349.2335081100464,-257.14248418807983,-1794.921636581421,0.05585353448987007,0.06703173369169235,-0.008282478898763657,0.996151864528656
1715337142.852428,343.61183643341064,-250.8777678012848,-1791.3140058517456,0.05581563338637352,0.06910538673400879,-0.008924297988414764,0.9960067868232727
1715337142.862953,337.9819095134735,-244.19419467449188,-1787.7411842346191,0.0556730180978775,0.07070522755384445,-0.009303933009505272,0.9958990216255188
1715337142.872943,332.3318660259247,-237.09285259246826,-1784.1906547546387,0.055630046874284744,0.07166661322116852,-0.01039812434464693,0.9958218932151794
1715337142.882257,326.5462815761566,-230.0131767988205,-1780.6432247161865,0.055679310113191605,0.07191035151481628,-0.012559267692267895,0.9957765936851501
1715337142.892952,320.74296474456787,-222.51807153224945,-1777.1191596984863,0.055683840066194534,0.07170897722244263,-0.014317979104816914,0.9957671761512756
1715337142.9022448,314.80348110198975,-215.02834558486938,-1773.604154586792,0.05565191060304642,0.0712299644947052,-0.015364041551947594,0.9957876801490784
1715337142.9129238,308.8437020778656,-207.10259675979614,-1770.1033353805542,0.055601902306079865,0.07021705061197281,-0.01678578555583954,0.9958394765853882
1715337142.922217,302.7206063270569,-199.22278821468353,-1766.5834426879883,0.055586401373147964,0.06889238953590393,-0.01918606646358967,0.9958895444869995
1715337142.933044,296.5773642063141,-190.90615212917328,-1763.0692720413208,0.0555914044380188,0.06745225936174393,-0.02118188515305519,0.9959473609924316
1715337142.942865,290.4062867164612,-182.17159807682037,-1759.5512866973877,0.055646318942308426,0.06594079732894897,-0.02256791479885578,0.9960150718688965
1715337142.952268,284.0583026409149,-173.48918318748474,-1756.0076713562012,0.055611502379179,0.06437165290117264,-0.023961972445249557,0.9960870742797852
1715337142.962792,277.68561244010925,-164.3896996974945,-1752.4534463882446,0.05554574355483055,0.06284154206514359,-0.02528223767876625,0.996155858039856
1715337142.972488,271.2889313697815,-154.89846467971802,-1748.879075050354,0.05547473952174187,0.061433274298906326,-0.026126543059945107,0.9962258338928223
1715337142.982193,264.7128701210022,-145.4588919878006,-1745.2771663665771,0.05543670430779457,0.06011972576379776,-0.027009563520550728,0.996284544467926
1715337142.9921129,257.9558193683624,-136.0572874546051,-1741.6367530822754,0.05540807917714119,0.05895140394568443,-0.02810165286064148,0.9963257908821106
1715337143.002694,251.20151042938232,-126.24339759349823,-1737.9757165908813,0.05527680367231369,0.05805324390530586,-0.028423290699720383,0.9963766932487488
1715337143.012142,244.27056312561035,-116.4608895778656,-1734.2803478240967,0.055154282599687576,0.05732147768139839,-0.02802119217813015,0.9964371919631958
1715337143.02264,237.3628169298172,-106.272853910923,-1730.5655479431152,0.054997917264699936,0.05663033202290535,-0.0283828005194664,0.9964751601219177
1715337143.032742,230.47327995300293,-95.68864107131958,-1726.8166542053223,0.054939113557338715,0.056232795119285583,-0.0289913322776556,0.996483325958252
1715337143.042147,223.39676320552826,-85.14227718114853,-1723.0314016342163,0.05478225648403168,0.05607686936855316,-0.028306828811764717,0.996520459651947
1715337143.052614,216.38044714927673,-74.20678436756134,-1719.241738319397,0.054554227739572525,0.0559551864862442,-0.027278568595647812,0.9965685606002808
1715337143.062625,209.4012051820755,-62.89020925760269,-1715.4041528701782,0.05439130589365959,0.055922701954841614,-0.027400387451052666,0.9965758919715881
1715337143.0720649,202.24995911121368,-51.62091180682182,-1711.5403413772583,0.0542624294757843,0.05600506812334061,-0.027180710807442665,0.9965842962265015
1715337143.182153,123.96027147769928,86.2262174487114,-1668.2137250900269,0.05149014666676521,0.05682504177093506,-0.015612770803272724,0.9969333410263062
1715337143.192549,117.03067272901535,99.82652962207794,-1664.2205715179443,0.05120078846812248,0.056734465062618256,-0.014163557440042496,0.9969749450683594
1715337143.201812,109.92372781038284,113.36568742990494,-1660.2025032043457,0.051012251526117325,0.05659429728984833,-0.013636243529617786,0.9970000386238098
1715337143.2124338,102.98467427492142,127.17196345329285,-1656.1682224273682,0.05085807293653488,0.05639371648430824,-0.013143963180482388,0.9970257878303528
1715337143.2224228,96.2185263633728,141.2108838558197,-1652.1308422088623,0.05054600164294243,0.05625668540596962,-0.011850745417177677,0.9970656633377075
1715337143.231766,89.27278965711594,155.19540011882782,-1648.0741500854492,0.050257813185453415,0.05608030781149864,-0.010750583373010159,0.9971026182174683
1715337143.242473,82.51692354679108,169.39839720726013,-1644.0101861953735,0.050112638622522354,0.055741697549819946,-0.010717022232711315,0.9971292614936829
1715337143.252399,75.93371719121933,183.80168080329895,-1639.9227380752563,0.049938201904296875,0.05551496148109436,-0.010685763321816921,0.9971510171890259
1715337143.2616758,69.17805969715118,198.14594089984894,-1635.8270645141602,0.04969668760895729,0.055325642228126526,-0.009692077524960041,0.9971837401390076
1715337143.27228,62.63432651758194,212.69167959690094,-1631.7343711853027,0.04940604418516159,0.05503592640161514,-0.009020515717566013,0.997220516204834
1715337143.282305,56.28601461648941,227.40483283996582,-1627.621054649353,0.049241021275520325,0.05467405915260315,-0.009702029637992382,0.9972422122955322
1715337143.291744,49.75258558988571,242.05684661865234,-1623.489499092102,0.04915737360715866,0.05430173873901367,-0.010237487033009529,0.9972612857818604
1715337143.302237,43.453142046928406,256.87751173973083,-1619.3668842315674,0.04891141504049301,0.054018352180719376,-0.00985116045922041,0.9972927570343018
1715337143.3121998,37.38272935152054,271.8698978424072,-1615.2311563491821,0.048610564321279526,0.05369439721107483,-0.010079193860292435,0.997322678565979
1715337143.321553,31.121356412768364,286.7969870567322,-1611.080288887024,0.04848881810903549,0.0531490221619606,-0.01156592182815075,0.9973416328430176
1715337143.3321478,25.103777647018433,301.8553853034973,-1606.9097518920898,0.048384156078100204,0.052776236087083817,-0.012896349653601646,0.9973501563072205
1715337143.3417208,18.908565863966942,316.87474250793457,-1602.7432680130005,0.04822058975696564,0.05235418304800987,-0.013220317661762238,0.9973760843276978
1715337143.3521779,12.999754399061203,332.02987909317017,-1598.5748767852783,0.047978583723306656,0.05181429907679558,-0.014179389923810959,0.9974028468132019
1715337143.361889,7.363636512309313,347.2989797592163,-1594.4013595581055,0.04784896597266197,0.05100030452013016,-0.016477247700095177,0.9974156618118286
1715337143.3721359,2.0028376020491123,362.6953959465027,-1590.2292728424072,0.04784242808818817,0.050000663846731186,-0.01853184960782528,0.9974305033683777
1715337143.381507,-3.512367606163025,378.05965542793274,-1586.0613584518433,0.047706592828035355,0.048824891448020935,-0.01967017725110054,0.9974734783172607
1715337143.3921208,-8.707398548722267,393.5420513153076,-1581.903576850891,0.047482989728450775,0.0473175048828125,-0.021449510008096695,0.9975200891494751
1715337143.4017298,-14.05494473874569,408.9929759502411,-1577.7404308319092,0.04745130240917206,0.045213863253593445,-0.02453114464879036,0.9975481629371643
1715337143.501952,-56.830402463674545,565.8130645751953,-1535.7332229614258,0.04709639400243759,0.014058385975658894,-0.04441971331834793,0.9978032112121582
1715337143.511968,-60.064785182476044,581.5292596817017,-1531.4452648162842,0.04704287275671959,0.010725967586040497,-0.04458644986152649,0.9978397488594055
1715337143.5219169,-62.85832077264786,597.2594022750854,-1527.1406173706055,0.04690217226743698,0.007367236074060202,-0.04480372369289398,0.9978670477867126
1715337143.531688,-65.22872298955917,612.9873394966125,-1522.8229761123657,0.04681883379817009,0.003960254602134228,-0.04469399154186249,0.9978951811790466
1715337143.5411909,-67.7301213145256,628.6810040473938,-1518.4835195541382,0.04684131592512131,0.000563273555599153,-0.04445550963282585,0.9979124665260315
1715337143.5520709,-69.7767585515976,644.3910002708435,-1514.1180753707886,0.04683506116271019,-0.0026802727952599525,-0.044204194098711014,0.9979205131530762
1715337143.5612218,-71.94136828184128,660.0764393806458,-1509.7362995147705,0.04669547453522682,-0.005853760056197643,-0.04323192313313484,0.9979560375213623
1715337143.571938,-73.61295819282532,675.7522225379944,-1505.3387880325317,0.046605050563812256,-0.008946415968239307,-0.04193342477083206,0.9979928135871887
1715337143.581555,-74.80825483798981,691.413164138794,-1500.9255409240723,0.046568650752305984,-0.01206880621612072,-0.04141845554113388,0.9979831576347351
